model_id,gene,isoform
3125175,DN24505_c0_g1,2
3125176,DN24549_c0_g1,1
3125177,DN24547_c0_g1,1
3125178,DN24547_c0_g2,1
3125179,DN24564_c0_g1,1
3125180,DN24584_c0_g1,1
3125181,DN24511_c0_g1,1
3125182,DN24551_c0_g1,1
3125183,DN24551_c0_g2,1
3125184,DN24509_c0_g1,1
3125185,DN15415_c0_g1,1
3125186,DN15415_c0_g2,1
3125187,DN15415_c0_g3,1
3125188,DN15415_c1_g1,1
3125189,DN15415_c1_g1,2
3125190,DN15415_c1_g2,1
3125191,DN15415_c1_g2,2
3125192,DN15415_c1_g3,1
3125193,DN15415_c1_g4,1
3125194,DN15493_c0_g1,1
3125195,DN15493_c0_g2,1
3125196,DN15493_c0_g3,1
3125197,DN15418_c0_g1,1
3125198,DN15478_c0_g1,1
3125199,DN15478_c0_g2,1
3125200,DN15478_c0_g3,1
3125201,DN15478_c0_g4,1
3125202,DN15410_c0_g1,1
3125203,DN15410_c0_g2,1
3125204,DN15410_c0_g3,1
3125205,DN15406_c0_g1,1
3125206,DN15406_c0_g2,1
3125207,DN15406_c0_g3,1
3125208,DN15406_c1_g1,1
3125209,DN15406_c2_g1,1
3125210,DN15494_c0_g1,1
3125211,DN15494_c0_g2,1
3125212,DN15494_c0_g3,1
3125213,DN15494_c0_g4,1
3125214,DN15456_c0_g1,1
3125215,DN15456_c0_g1,2
3125216,DN15485_c0_g1,1
3125217,DN15485_c0_g2,1
3125218,DN15485_c0_g3,1
3125219,DN15461_c0_g1,1
3125220,DN15457_c0_g1,1
3125221,DN15457_c0_g1,2
3125222,DN15486_c0_g1,1
3125223,DN15486_c0_g2,1
3125224,DN15486_c0_g3,1
3125225,DN15468_c1_g1,1
3125226,DN15468_c1_g1,2
3125227,DN15427_c0_g1,1
3125228,DN15427_c0_g1,2
3125229,DN15427_c1_g1,1
3125230,DN15427_c1_g2,1
3125231,DN15404_c0_g1,1
3125232,DN15404_c0_g2,1
3125233,DN15429_c0_g1,1
3125234,DN15429_c0_g1,2
3125235,DN15405_c0_g1,1
3125236,DN15405_c0_g1,2
3125237,DN15483_c0_g1,1
3125238,DN15483_c0_g1,2
3125239,DN15483_c0_g2,1
3125240,DN15483_c0_g2,2
3125241,DN15483_c0_g2,3
3125242,DN15498_c0_g1,1
3125243,DN15498_c0_g2,1
3125244,DN15423_c0_g1,1
3125245,DN15423_c0_g2,1
3125246,DN15423_c0_g3,1
3125247,DN15482_c0_g1,1
3125248,DN15482_c0_g1,2
3125249,DN15460_c0_g1,1
3125250,DN15460_c0_g2,1
3125251,DN15460_c0_g3,1
3125252,DN15460_c0_g4,1
3125253,DN15458_c0_g1,1
3125254,DN15458_c0_g1,2
3125255,DN15458_c0_g2,1
3125256,DN15484_c0_g1,1
3125257,DN15484_c1_g1,1
3125258,DN15497_c0_g1,1
3125259,DN15497_c0_g1,2
3125260,DN15467_c0_g1,1
3125261,DN15495_c0_g1,1
3125262,DN15495_c0_g2,1
3125263,DN15495_c1_g1,1
3125264,DN15496_c0_g1,1
3125265,DN15496_c0_g1,2
3125266,DN15496_c0_g1,3
3125267,DN15496_c0_g1,4
3125268,DN15496_c0_g2,1
3125269,DN15496_c0_g2,2
3125270,DN15472_c0_g1,1
3125271,DN15472_c0_g2,1
3125272,DN15472_c0_g3,1
3125273,DN15469_c0_g1,1
3125274,DN15446_c0_g1,1
3125275,DN15446_c0_g1,2
3125276,DN15451_c0_g1,1
3125277,DN15451_c0_g2,1
3125278,DN15451_c0_g2,2
3125279,DN15455_c0_g1,1
3125280,DN15455_c0_g1,2
3125281,DN15455_c0_g2,1
3125282,DN15490_c0_g1,1
3125283,DN15490_c0_g2,1
3125284,DN15490_c0_g3,1
3125285,DN15490_c0_g3,2
3125286,DN15490_c0_g3,3
3125287,DN15490_c0_g3,4
3125288,DN15470_c0_g1,1
3125289,DN15470_c0_g2,1
3125290,DN15470_c0_g2,2
3125291,DN15459_c0_g1,1
3125292,DN15459_c0_g1,2
3125293,DN15489_c0_g1,1
3125294,DN15473_c0_g1,1
3125295,DN15473_c0_g1,2
3125296,DN15473_c0_g2,1
3125297,DN15474_c0_g1,1
3125298,DN15450_c0_g1,1
3125299,DN15450_c0_g1,2
3125300,DN15441_c0_g1,1
3125301,DN15441_c0_g2,1
3125302,DN15421_c0_g1,1
3125303,DN15421_c0_g2,1
3125304,DN15403_c0_g1,1
3125305,DN15403_c0_g1,2
3125306,DN15407_c0_g1,1
3125307,DN15407_c0_g2,1
3125308,DN15407_c0_g3,1
3125309,DN15462_c0_g1,1
3125310,DN15462_c0_g1,2
3125311,DN15462_c0_g2,1
3125312,DN15436_c0_g1,1
3125313,DN15436_c0_g1,2
3125314,DN15436_c2_g1,1
3125315,DN15436_c2_g2,1
3125316,DN15436_c3_g1,1
3125317,DN15437_c0_g1,1
3125318,DN15437_c0_g1,2
3125319,DN15437_c0_g1,3
3125320,DN15437_c0_g2,1
3125321,DN15424_c0_g1,1
3125322,DN15424_c0_g2,1
3125323,DN15424_c0_g3,1
3125324,DN15424_c0_g4,1
3125325,DN15444_c0_g1,1
3125326,DN15444_c0_g2,1
3125327,DN15444_c0_g3,1
3125328,DN15419_c0_g1,1
3125329,DN15419_c0_g1,2
3125330,DN15419_c0_g1,3
3125331,DN15411_c0_g1,1
3125332,DN15411_c0_g2,1
3125333,DN15411_c0_g3,1
3125334,DN15411_c0_g3,2
3125335,DN15454_c0_g1,1
3125336,DN15454_c0_g1,2
3125337,DN15454_c0_g1,3
3125338,DN15452_c0_g1,1
3125339,DN15452_c0_g2,1
3125340,DN15452_c1_g1,1
3125341,DN15452_c1_g2,1
3125342,DN15432_c0_g1,1
3125343,DN15432_c0_g1,2
3125344,DN15492_c0_g1,1
3125345,DN15463_c0_g1,1
3125346,DN15438_c0_g1,1
3125347,DN15438_c0_g1,2
3125348,DN15430_c0_g1,1
3125349,DN15430_c0_g1,2
3125350,DN15430_c0_g2,1
3125351,DN15464_c0_g1,1
3125352,DN15440_c0_g1,1
3125353,DN15440_c0_g2,1
3125354,DN15440_c0_g2,2
3125355,DN15440_c0_g2,3
3125356,DN15499_c0_g1,1
3125357,DN15499_c0_g2,1
3125358,DN15475_c0_g1,1
3125359,DN15475_c0_g1,2
3125360,DN15476_c0_g1,1
3125361,DN15442_c0_g1,1
3125362,DN15442_c0_g2,1
3125363,DN15442_c0_g3,1
3125364,DN15442_c0_g4,1
3125365,DN15477_c0_g1,1
3125366,DN15477_c0_g2,1
3125367,DN15453_c0_g1,1
3125368,DN15453_c0_g1,2
3125369,DN15402_c0_g1,1
3125370,DN15487_c0_g1,1
3125371,DN15422_c0_g1,1
3125372,DN15420_c0_g1,1
3125373,DN15420_c0_g2,1
3125374,DN15420_c0_g3,1
3125375,DN15433_c0_g1,1
3125376,DN15433_c0_g2,1
3125377,DN15433_c0_g3,1
3125378,DN15433_c0_g4,1
3125379,DN15408_c0_g1,1
3125380,DN15408_c0_g1,2
3125381,DN15408_c1_g1,1
3125382,DN15408_c1_g2,1
3125383,DN15408_c1_g3,1
3125384,DN15408_c1_g3,2
3125385,DN15414_c0_g1,1
3125386,DN15414_c0_g2,1
3125387,DN15414_c0_g3,1
3125388,DN15414_c0_g3,2
3125389,DN15435_c0_g1,1
3125390,DN15435_c0_g1,2
3125391,DN15435_c1_g1,1
3125392,DN15439_c0_g1,1
3125393,DN15401_c0_g1,1
3125394,DN15401_c0_g2,1
3125395,DN15449_c0_g1,1
3125396,DN15449_c0_g2,1
3125397,DN15449_c0_g3,1
3125398,DN15480_c0_g1,1
3125399,DN15480_c1_g1,1
3125400,DN15417_c0_g1,1
3125401,DN15417_c0_g2,1
3125402,DN15417_c1_g1,1
3125403,DN15417_c2_g1,1
3125404,DN15431_c0_g1,1
3125405,DN15431_c0_g1,2
3125406,DN15431_c0_g1,3
3125407,DN15428_c0_g1,1
3125408,DN15428_c0_g1,2
3125409,DN15400_c0_g1,1
3125410,DN15413_c0_g1,1
3125411,DN15413_c0_g1,2
3125412,DN15434_c0_g1,1
3125413,DN15416_c0_g1,1
3125414,DN15426_c0_g1,1
3125415,DN15426_c0_g1,2
3125416,DN15426_c0_g2,1
3125417,DN15447_c0_g1,1
3125418,DN15447_c0_g1,2
3125419,DN15447_c0_g2,1
3125420,DN15447_c0_g2,2
3125421,DN15425_c0_g1,1
3125422,DN15488_c0_g1,1
3125423,DN15488_c0_g1,2
3125424,DN15466_c0_g1,1
3125425,DN15491_c0_g1,1
3125426,DN15491_c0_g1,2
3125427,DN6009_c0_g1,1
3125428,DN6011_c0_g1,1
3125429,DN6011_c0_g2,1
3125430,DN6011_c0_g3,1
3125431,DN6038_c0_g1,1
3125432,DN6014_c0_g1,1
3125433,DN6029_c0_g1,1
3125434,DN6029_c0_g2,1
3125435,DN6024_c0_g1,1
3125436,DN6024_c0_g2,1
3125437,DN6073_c0_g1,1
3125438,DN6059_c0_g1,1
3125439,DN6059_c0_g2,1
3125440,DN6084_c0_g1,1
3125441,DN6093_c0_g1,1
3125442,DN6040_c0_g1,1
3125443,DN6040_c0_g2,1
3125444,DN6053_c0_g1,1
3125445,DN6055_c0_g1,1
3125446,DN6088_c0_g1,1
3125447,DN6088_c0_g2,1
3125448,DN6056_c0_g1,1
3125449,DN6087_c0_g1,1
3125450,DN6087_c0_g2,1
3125451,DN6070_c0_g1,1
3125452,DN6005_c0_g1,1
3125453,DN6005_c0_g1,2
3125454,DN6026_c0_g1,1
3125455,DN6095_c0_g1,1
3125456,DN6095_c0_g2,1
3125457,DN6068_c0_g1,1
3125458,DN6068_c0_g1,2
3125459,DN6068_c0_g2,1
3125460,DN6068_c0_g2,2
3125461,DN6057_c0_g1,1
3125462,DN6089_c0_g1,1
3125463,DN6089_c0_g1,2
3125464,DN6013_c0_g1,1
3125465,DN6012_c0_g1,1
3125466,DN6019_c0_g1,1
3125467,DN6019_c0_g2,1
3125468,DN6062_c0_g1,1
3125469,DN6062_c0_g1,2
3125470,DN6085_c0_g1,1
3125471,DN6085_c0_g2,1
3125472,DN6051_c0_g1,1
3125473,DN6010_c0_g1,1
3125474,DN6010_c0_g2,1
3125475,DN6091_c0_g1,1
3125476,DN6096_c0_g1,1
3125477,DN6016_c0_g1,1
3125478,DN6080_c0_g1,1
3125479,DN6078_c0_g1,1
3125480,DN6078_c0_g2,1
3125481,DN6082_c0_g1,1
3125482,DN6003_c0_g1,1
3125483,DN6075_c0_g1,1
3125484,DN6027_c0_g1,1
3125485,DN6054_c0_g1,1
3125486,DN6030_c0_g1,1
3125487,DN6030_c0_g2,1
3125488,DN6079_c0_g1,1
3125489,DN6079_c0_g2,1
3125490,DN6092_c0_g1,1
3125491,DN6092_c0_g2,1
3125492,DN6047_c0_g1,1
3125493,DN6035_c0_g1,1
3125494,DN6035_c0_g2,1
3125495,DN6083_c0_g1,1
3125496,DN6023_c0_g1,1
3125497,DN6039_c0_g1,1
3125498,DN6039_c0_g2,1
3125499,DN6039_c0_g3,1
3125500,DN6081_c0_g1,1
3125501,DN6002_c0_g1,1
3125502,DN6034_c0_g1,1
3125503,DN6044_c0_g1,1
3125504,DN6044_c0_g2,1
3125505,DN6048_c0_g1,1
3125506,DN6048_c0_g2,1
3125507,DN6017_c0_g1,1
3125508,DN6058_c0_g1,1
3125509,DN6074_c0_g1,1
3125510,DN6074_c0_g1,2
3125511,DN6004_c0_g1,1
3125512,DN6021_c0_g1,1
3125513,DN6021_c0_g2,1
3125514,DN6041_c0_g1,1
3125515,DN6022_c0_g1,1
3125516,DN6061_c0_g1,1
3125517,DN6076_c0_g1,1
3125518,DN6076_c0_g2,1
3125519,DN6067_c0_g1,1
3125520,DN6067_c0_g2,1
3125521,DN6015_c0_g1,1
3125522,DN6015_c0_g1,2
3125523,DN6063_c0_g1,1
3125524,DN6025_c0_g1,1
3125525,DN6025_c0_g2,1
3125526,DN6028_c0_g1,1
3125527,DN6050_c0_g1,1
3125528,DN6064_c0_g1,1
3125529,DN6071_c0_g1,1
3125530,DN6077_c0_g1,1
3125531,DN6037_c0_g1,1
3125532,DN6037_c0_g2,1
3125533,DN6065_c0_g1,1
3125534,DN6033_c0_g1,1
3125535,DN6033_c0_g1,2
3125536,DN6060_c0_g1,1
3125537,DN6069_c0_g1,1
3125538,DN6069_c0_g2,1
3125539,DN6036_c0_g1,1
3125540,DN6099_c0_g1,1
3125541,DN6006_c0_g1,1
3125542,DN6006_c0_g2,1
3125543,DN6031_c0_g1,1
3125544,DN15503_c0_g1,1
3125545,DN15503_c0_g2,1
3125546,DN15576_c0_g1,1
3125547,DN15576_c0_g1,2
3125548,DN15576_c0_g1,3
3125549,DN15558_c0_g1,1
3125550,DN15592_c0_g1,1
3125551,DN15592_c0_g2,1
3125552,DN15531_c0_g1,1
3125553,DN15531_c0_g2,1
3125554,DN15531_c0_g3,1
3125555,DN15531_c0_g4,1
3125556,DN15522_c0_g1,1
3125557,DN15522_c0_g1,2
3125558,DN15579_c0_g1,1
3125559,DN15579_c0_g2,1
3125560,DN15579_c0_g2,2
3125561,DN15590_c0_g1,1
3125562,DN15590_c0_g1,2
3125563,DN15590_c0_g1,3
3125564,DN15590_c0_g1,4
3125565,DN15573_c0_g1,1
3125566,DN15502_c0_g1,1
3125567,DN15502_c0_g1,2
3125568,DN15502_c0_g1,3
3125569,DN15545_c0_g1,1
3125570,DN15545_c0_g1,2
3125571,DN15545_c0_g2,1
3125572,DN15563_c0_g1,1
3125573,DN15563_c0_g1,2
3125574,DN15563_c0_g2,1
3125575,DN15547_c0_g1,1
3125576,DN15564_c0_g1,1
3125577,DN15564_c0_g2,1
3125578,DN15564_c0_g3,1
3125579,DN15534_c0_g1,1
3125580,DN15566_c0_g1,1
3125581,DN15566_c0_g1,2
3125582,DN15572_c0_g1,1
3125583,DN15507_c1_g1,1
3125584,DN15565_c0_g1,1
3125585,DN15565_c0_g1,2
3125586,DN15565_c0_g1,3
3125587,DN15565_c0_g1,4
3125588,DN15527_c0_g1,1
3125589,DN15546_c0_g1,1
3125590,DN15546_c0_g1,2
3125591,DN15541_c0_g1,1
3125592,DN15541_c0_g1,2
3125593,DN15561_c0_g1,1
3125594,DN15596_c0_g1,1
3125595,DN15596_c0_g1,2
3125596,DN15596_c0_g2,1
3125597,DN15596_c0_g2,2
3125598,DN15596_c0_g3,1
3125599,DN15552_c0_g1,1
3125600,DN15508_c0_g1,1
3125601,DN15548_c0_g1,1
3125602,DN15548_c0_g1,2
3125603,DN15548_c0_g2,1
3125604,DN15570_c0_g1,1
3125605,DN15570_c0_g1,2
3125606,DN15570_c0_g2,1
3125607,DN15570_c0_g2,2
3125608,DN15514_c0_g1,1
3125609,DN15514_c0_g1,2
3125610,DN15583_c0_g1,1
3125611,DN15583_c0_g2,1
3125612,DN15583_c0_g3,1
3125613,DN15583_c0_g4,1
3125614,DN15515_c0_g1,1
3125615,DN15597_c0_g1,1
3125616,DN15597_c0_g1,2
3125617,DN15597_c0_g1,3
3125618,DN15597_c0_g1,4
3125619,DN15540_c0_g1,1
3125620,DN15540_c0_g1,2
3125621,DN15553_c0_g1,1
3125622,DN15553_c0_g2,1
3125623,DN15571_c0_g1,1
3125624,DN15571_c0_g2,1
3125625,DN15571_c0_g3,1
3125626,DN15571_c0_g3,2
3125627,DN15571_c0_g3,3
3125628,DN15571_c0_g3,4
3125629,DN15536_c0_g1,1
3125630,DN15536_c0_g2,1
3125631,DN15589_c0_g1,1
3125632,DN15589_c0_g1,2
3125633,DN15585_c0_g1,1
3125634,DN15585_c0_g2,1
3125635,DN15585_c0_g3,1
3125636,DN15585_c0_g3,2
3125637,DN15568_c0_g1,1
3125638,DN15518_c0_g1,1
3125639,DN15518_c0_g2,1
3125640,DN15518_c0_g3,1
3125641,DN15562_c0_g1,1
3125642,DN15562_c0_g1,2
3125643,DN15506_c0_g1,1
3125644,DN15506_c0_g2,1
3125645,DN15593_c0_g1,1
3125646,DN15593_c0_g2,1
3125647,DN15593_c1_g1,1
3125648,DN15593_c2_g1,1
3125649,DN15593_c2_g2,1
3125650,DN15593_c2_g3,1
3125651,DN15593_c2_g4,1
3125652,DN15593_c2_g5,1
3125653,DN15538_c0_g1,1
3125654,DN15538_c0_g1,2
3125655,DN15591_c0_g1,1
3125656,DN15577_c0_g1,1
3125657,DN15577_c0_g2,1
3125658,DN15577_c0_g2,2
3125659,DN15577_c0_g2,3
3125660,DN15577_c0_g2,4
3125661,DN15577_c0_g3,1
3125662,DN15567_c0_g1,1
3125663,DN15524_c0_g1,1
3125664,DN15524_c0_g2,1
3125665,DN15524_c0_g2,2
3125666,DN15524_c0_g3,1
3125667,DN15554_c0_g1,1
3125668,DN15554_c0_g2,1
3125669,DN15554_c1_g1,1
3125670,DN15575_c0_g1,1
3125671,DN15575_c0_g2,1
3125672,DN15575_c0_g2,2
3125673,DN15575_c0_g2,3
3125674,DN15575_c0_g3,1
3125675,DN15520_c0_g1,1
3125676,DN15520_c0_g1,2
3125677,DN15520_c0_g1,3
3125678,DN15550_c0_g1,1
3125679,DN15550_c0_g1,2
3125680,DN15528_c0_g1,1
3125681,DN15528_c0_g2,1
3125682,DN15528_c1_g1,1
3125683,DN15528_c1_g2,1
3125684,DN15584_c0_g1,1
3125685,DN15584_c0_g1,2
3125686,DN15584_c0_g1,3
3125687,DN15557_c0_g1,1
3125688,DN15557_c0_g2,1
3125689,DN15557_c0_g3,1
3125690,DN15556_c0_g1,1
3125691,DN15556_c0_g2,1
3125692,DN15556_c1_g1,1
3125693,DN15556_c2_g1,1
3125694,DN15556_c2_g1,2
3125695,DN15500_c0_g1,1
3125696,DN15510_c0_g1,1
3125697,DN15510_c0_g2,1
3125698,DN15510_c0_g2,2
3125699,DN15542_c0_g1,1
3125700,DN15542_c0_g1,2
3125701,DN15559_c0_g1,1
3125702,DN15559_c0_g2,1
3125703,DN15501_c0_g1,1
3125704,DN15501_c0_g2,1
3125705,DN15501_c1_g1,1
3125706,DN15523_c0_g1,1
3125707,DN15523_c0_g1,2
3125708,DN15509_c0_g1,1
3125709,DN15509_c0_g2,1
3125710,DN15509_c0_g2,2
3125711,DN15509_c0_g2,3
3125712,DN15569_c0_g1,1
3125713,DN15569_c0_g1,2
3125714,DN15569_c0_g1,3
3125715,DN15560_c0_g1,1
3125716,DN15560_c0_g2,1
3125717,DN15560_c0_g2,2
3125718,DN15578_c0_g1,1
3125719,DN15578_c0_g1,2
3125720,DN15511_c0_g1,1
3125721,DN15511_c0_g2,1
3125722,DN15511_c0_g3,1
3125723,DN15586_c0_g1,1
3125724,DN15586_c0_g2,1
3125725,DN15586_c0_g3,1
3125726,DN15586_c1_g1,1
3125727,DN15586_c1_g2,1
3125728,DN15586_c1_g2,2
3125729,DN15533_c0_g1,1
3125730,DN15530_c0_g1,1
3125731,DN15530_c0_g2,1
3125732,DN15530_c0_g2,2
3125733,DN15512_c0_g1,1
3125734,DN15599_c0_g1,1
3125735,DN15599_c0_g1,2
3125736,DN15599_c0_g2,1
3125737,DN15517_c0_g1,1
3125738,DN15517_c0_g1,2
3125739,DN15513_c0_g1,1
3125740,DN15513_c0_g1,2
3125741,DN15581_c0_g1,1
3125742,DN15595_c0_g1,1
3125743,DN15595_c0_g2,1
3125744,DN15595_c0_g3,1
3125745,DN15543_c0_g1,1
3125746,DN15543_c0_g1,2
3125747,DN15543_c0_g1,3
3125748,DN15543_c0_g1,4
3125749,DN15521_c0_g1,1
3125750,DN15521_c0_g1,2
3125751,DN15539_c0_g1,1
3125752,DN15539_c0_g2,1
3125753,DN15598_c0_g1,1
3125754,DN15598_c0_g2,1
3125755,DN15598_c1_g1,1
3125756,DN15598_c1_g1,2
3125757,DN15598_c1_g1,3
3125758,DN15598_c1_g2,1
3125759,DN15526_c0_g1,1
3125760,DN15580_c0_g1,1
3125761,DN15580_c0_g1,2
3125762,DN15580_c1_g1,1
3125763,DN15580_c1_g1,2
3125764,DN15580_c1_g1,3
3125765,DN15580_c1_g1,4
3125766,DN15580_c1_g2,1
3125767,DN15594_c0_g1,1
3125768,DN15594_c0_g2,1
3125769,DN15594_c0_g3,1
3125770,DN15594_c1_g1,1
3125771,DN15504_c0_g1,1
3125772,DN15574_c0_g1,1
3125773,DN15574_c0_g1,2
3125774,DN15574_c0_g1,3
3125775,DN15582_c0_g1,1
3125776,DN15551_c0_g1,1
3125777,DN15551_c0_g1,2
3125778,DN15551_c0_g1,3
3125779,DN15551_c0_g2,1
3125780,DN15549_c0_g1,1
3125781,DN15555_c0_g1,1
3125782,DN15555_c1_g1,1
3125783,DN15555_c2_g1,1
3125784,DN15587_c0_g1,1
3125785,DN15587_c0_g2,1
3125786,DN15587_c0_g3,1
3125787,DN15505_c0_g1,1
3125788,DN15505_c0_g2,1
3125789,DN15525_c0_g1,1
3125790,DN15525_c0_g1,2
3125791,DN32729_c0_g1,1
3125792,DN32745_c0_g1,1
3125793,DN32704_c0_g1,1
3125794,DN32732_c0_g1,1
3125795,DN32755_c0_g1,1
3125796,DN32776_c0_g1,1
3125797,DN32718_c0_g1,1
3125798,DN32797_c0_g1,1
3125799,DN32758_c0_g1,1
3125800,DN32758_c0_g2,1
3125801,DN32716_c0_g1,1
3125802,DN32708_c0_g1,1
3125803,DN32708_c0_g2,1
3125804,DN32784_c0_g1,1
3125805,DN32709_c0_g1,1
3125806,DN32799_c0_g1,1
3125807,DN32799_c0_g2,1
3125808,DN32762_c0_g1,1
3125809,DN32720_c0_g1,1
3125810,DN32734_c0_g1,1
3125811,DN32734_c0_g2,1
3125812,DN32700_c0_g1,1
3125813,DN32793_c0_g1,1
3125814,DN32793_c0_g2,1
3125815,DN32707_c0_g1,1
3125816,DN32707_c0_g2,1
3125817,DN32767_c0_g1,1
3125818,DN32773_c0_g1,1
3125819,DN32770_c0_g1,1
3125820,DN32770_c0_g2,1
3125821,DN32760_c0_g1,1
3125822,DN32760_c0_g2,1
3125823,DN32747_c0_g1,1
3125824,DN32737_c0_g1,1
3125825,DN32719_c0_g1,1
3125826,DN32741_c0_g1,1
3125827,DN32703_c0_g1,1
3125828,DN32777_c0_g1,1
3125829,DN32791_c0_g1,1
3125830,DN32791_c0_g2,1
3125831,DN32783_c0_g1,1
3125832,DN32717_c0_g1,1
3125833,DN32723_c0_g1,1
3125834,DN32727_c0_g1,1
3125835,DN32792_c0_g1,1
3125836,DN32754_c0_g1,1
3125837,DN32715_c0_g1,1
3125838,DN32710_c0_g1,1
3125839,DN32752_c0_g1,1
3125840,DN32766_c0_g1,1
3125841,DN32766_c0_g2,1
3125842,DN32744_c0_g1,1
3125843,DN32746_c0_g1,1
3125844,DN32746_c0_g2,1
3125845,DN32713_c0_g1,1
3125846,DN32786_c0_g1,1
3125847,DN32786_c0_g2,1
3125848,DN32736_c0_g1,1
3125849,DN32736_c0_g2,1
3125850,DN32714_c0_g1,1
3125851,DN32714_c0_g2,1
3125852,DN32739_c0_g1,1
3125853,DN32731_c0_g1,1
3125854,DN32798_c0_g1,1
3125855,DN32775_c0_g1,1
3125856,DN32740_c0_g1,1
3125857,DN32772_c0_g1,1
3125858,DN32787_c0_g1,1
3125859,DN32771_c0_g1,1
3125860,DN32771_c0_g2,1
3125861,DN32726_c0_g1,1
3125862,DN32782_c0_g1,1
3125863,DN32782_c0_g2,1
3125864,DN32751_c0_g1,1
3125865,DN32751_c0_g2,1
3125866,DN32756_c0_g1,1
3125867,DN32774_c0_g1,1
3125868,DN32706_c0_g1,1
3125869,DN32733_c0_g1,1
3125870,DN32759_c0_g1,1
3125871,DN32759_c0_g2,1
3125872,DN32789_c0_g1,1
3125873,DN32757_c0_g1,1
3125874,DN32705_c0_g1,1
3125875,DN32790_c0_g1,1
3125876,DN32790_c0_g2,1
3125877,DN32785_c0_g1,1
3125878,DN32735_c0_g1,1
3125879,DN32735_c0_g2,1
3125880,DN32748_c0_g1,1
3125881,DN32748_c0_g2,1
3125882,DN32779_c0_g1,1
3125883,DN32769_c0_g1,1
3125884,DN32769_c0_g2,1
3125885,DN32753_c0_g1,1
3125886,DN32788_c0_g1,1
3125887,DN32788_c0_g2,1
3125888,DN32781_c0_g1,1
3125889,DN32702_c0_g1,1
3125890,DN32702_c0_g2,1
3125891,DN32730_c0_g1,1
3125892,DN32730_c0_g2,1
3125893,DN32722_c0_g1,1
3125894,DN32728_c0_g1,1
3125895,DN32725_c0_g1,1
3125896,DN32742_c0_g1,1
3125897,DN32780_c0_g1,1
3125898,DN32749_c0_g1,1
3125899,DN32749_c0_g2,1
3125900,DN32712_c0_g1,1
3125901,DN32712_c0_g2,1
3125902,DN32763_c0_g1,1
3125903,DN32743_c0_g1,1
3125904,DN32724_c0_g1,1
3125905,DN32701_c0_g1,1
3125906,DN32768_c0_g1,1
3125907,DN32765_c0_g1,1
3125908,DN32795_c0_g1,1
3125909,DN32795_c0_g2,1
3125910,DN32721_c0_g1,1
3125911,DN32721_c0_g2,1
3125912,DN32761_c0_g1,1
3125913,DN32778_c0_g1,1
3125914,DN32778_c0_g2,1
3125915,DN32750_c0_g1,1
3125916,DN32711_c0_g1,1
3125917,DN858_c0_g1,1
3125918,DN858_c0_g2,1
3125919,DN843_c0_g1,1
3125920,DN841_c0_g1,1
3125921,DN887_c0_g1,1
3125922,DN887_c0_g2,1
3125923,DN893_c0_g1,1
3125924,DN893_c0_g2,1
3125925,DN848_c0_g1,1
3125926,DN899_c0_g1,1
3125927,DN838_c0_g1,1
3125928,DN842_c0_g1,1
3125929,DN842_c0_g2,1
3125930,DN856_c0_g1,1
3125931,DN856_c0_g2,1
3125932,DN870_c0_g1,1
3125933,DN870_c0_g1,2
3125934,DN890_c0_g1,1
3125935,DN890_c0_g1,2
3125936,DN865_c0_g1,1
3125937,DN834_c0_g1,1
3125938,DN834_c0_g2,1
3125939,DN834_c0_g2,2
3125940,DN845_c0_g1,1
3125941,DN845_c0_g2,1
3125942,DN867_c0_g1,1
3125943,DN808_c0_g1,1
3125944,DN808_c0_g2,1
3125945,DN840_c0_g1,1
3125946,DN813_c0_g1,1
3125947,DN813_c0_g2,1
3125948,DN835_c0_g1,1
3125949,DN835_c0_g1,2
3125950,DN869_c0_g1,1
3125951,DN874_c0_g1,1
3125952,DN874_c0_g2,1
3125953,DN863_c0_g1,1
3125954,DN802_c0_g1,1
3125955,DN802_c0_g1,2
3125956,DN846_c0_g1,1
3125957,DN832_c0_g1,1
3125958,DN832_c0_g2,1
3125959,DN831_c0_g1,1
3125960,DN804_c0_g1,1
3125961,DN871_c0_g1,1
3125962,DN871_c0_g2,1
3125963,DN825_c0_g1,1
3125964,DN825_c0_g2,1
3125965,DN882_c0_g1,1
3125966,DN888_c0_g1,1
3125967,DN810_c0_g1,1
3125968,DN811_c0_g1,1
3125969,DN811_c0_g2,1
3125970,DN805_c0_g1,1
3125971,DN805_c0_g2,1
3125972,DN830_c0_g1,1
3125973,DN827_c0_g1,1
3125974,DN827_c0_g2,1
3125975,DN877_c0_g1,1
3125976,DN836_c0_g1,1
3125977,DN836_c0_g2,1
3125978,DN862_c0_g1,1
3125979,DN878_c0_g1,1
3125980,DN884_c0_g1,1
3125981,DN884_c0_g2,1
3125982,DN886_c0_g1,1
3125983,DN886_c0_g2,1
3125984,DN820_c0_g1,1
3125985,DN820_c0_g2,1
3125986,DN821_c0_g1,1
3125987,DN821_c0_g2,1
3125988,DN854_c0_g1,1
3125989,DN854_c0_g2,1
3125990,DN885_c0_g1,1
3125991,DN859_c0_g1,1
3125992,DN872_c0_g1,1
3125993,DN883_c0_g1,1
3125994,DN883_c0_g2,1
3125995,DN852_c0_g1,1
3125996,DN892_c0_g1,1
3125997,DN892_c0_g2,1
3125998,DN816_c0_g1,1
3125999,DN809_c0_g1,1
3126000,DN809_c1_g1,1
3126001,DN875_c0_g1,1
