model_id,gene,isoform
247275,DN9128_c0_g1,16
247276,DN9128_c0_g2,9
247277,DN9128_c0_g1,17
247278,DN9128_c0_g1,18
247279,DN9128_c0_g1,19
247280,DN9104_c0_g1,1
247281,DN9104_c0_g1,2
247282,DN9104_c0_g1,3
247283,DN9104_c0_g2,1
247284,DN9104_c0_g1,4
247285,DN9104_c0_g2,2
247286,DN9104_c0_g1,5
247287,DN9104_c0_g1,6
247288,DN9104_c0_g1,7
247289,DN9104_c0_g2,3
247290,DN9104_c0_g1,8
247291,DN9104_c0_g1,9
247292,DN9104_c0_g3,1
247293,DN9104_c0_g1,10
247294,DN9104_c0_g1,11
247295,DN9104_c0_g1,12
247296,DN9104_c0_g1,13
247297,DN9104_c0_g1,14
247298,DN9104_c0_g1,15
247299,DN9104_c0_g1,16
247300,DN9104_c0_g1,17
247301,DN9104_c0_g1,18
247302,DN9104_c0_g4,1
247303,DN9104_c1_g1,1
247304,DN9104_c1_g1,2
247305,DN9104_c1_g1,3
247306,DN9104_c1_g2,1
247307,DN9104_c1_g1,4
247308,DN9104_c1_g3,1
247309,DN9104_c1_g3,2
247310,DN9104_c1_g1,5
247311,DN9104_c1_g1,6
247312,DN9104_c1_g1,7
247313,DN9104_c1_g1,8
247314,DN9104_c1_g1,9
247315,DN9104_c2_g1,1
247316,DN9117_c0_g1,1
247317,DN9117_c0_g1,2
247318,DN9117_c1_g1,1
247319,DN9117_c1_g2,1
247320,DN9117_c1_g2,2
247321,DN9117_c1_g3,1
247322,DN9117_c1_g4,1
247323,DN9117_c1_g5,1
247324,DN9117_c1_g2,3
247325,DN9117_c1_g6,1
247326,DN9117_c1_g7,1
247327,DN9117_c1_g6,2
247328,DN9117_c1_g3,2
247329,DN9117_c1_g5,2
247330,DN9117_c1_g5,3
247331,DN9117_c1_g5,4
247332,DN9117_c1_g4,2
247333,DN9117_c1_g1,2
247334,DN9117_c1_g4,3
247335,DN9117_c1_g4,4
247336,DN9117_c1_g5,5
247337,DN9117_c1_g8,1
247338,DN9117_c1_g6,3
247339,DN9117_c1_g5,6
247340,DN9117_c1_g9,1
247341,DN9117_c1_g2,4
247342,DN9117_c1_g8,2
247343,DN9117_c1_g4,5
247344,DN9117_c1_g6,4
247345,DN9117_c1_g3,3
247346,DN9117_c1_g10,1
247347,DN9117_c1_g11,1
247348,DN9117_c1_g9,2
247349,DN9117_c1_g12,1
247350,DN9117_c1_g13,1
247351,DN9117_c1_g3,4
247352,DN9117_c1_g8,3
247353,DN9117_c1_g4,6
247354,DN9117_c1_g8,4
247355,DN9117_c1_g4,7
247356,DN9117_c1_g14,1
247357,DN9117_c1_g6,5
247358,DN9117_c1_g6,6
247359,DN9117_c1_g3,5
247360,DN9117_c1_g1,3
247361,DN9117_c1_g6,7
247362,DN9117_c1_g7,2
247363,DN9117_c1_g1,4
247364,DN9117_c1_g15,1
247365,DN9117_c1_g5,7
247366,DN9117_c1_g3,6
247367,DN9117_c1_g12,2
247368,DN9117_c1_g2,5
247369,DN9117_c1_g16,1
247370,DN9117_c1_g1,5
247371,DN9117_c1_g6,8
247372,DN9117_c1_g5,8
247373,DN9117_c1_g2,6
247374,DN9117_c1_g8,5
247375,DN9117_c1_g17,1
247376,DN9117_c1_g2,7
247377,DN9117_c1_g6,9
247378,DN9117_c1_g8,6
247379,DN9117_c1_g3,7
247380,DN9117_c1_g2,8
247381,DN9117_c1_g5,9
247382,DN9117_c1_g3,8
247383,DN9117_c1_g6,10
247384,DN9120_c0_g1,1
247385,DN9120_c0_g1,2
247386,DN9120_c1_g1,1
247387,DN9120_c1_g1,2
247388,DN9120_c1_g1,3
247389,DN9120_c1_g2,1
247390,DN9120_c1_g3,1
247391,DN9120_c1_g1,4
247392,DN9120_c2_g1,1
247393,DN9120_c2_g2,1
247394,DN9120_c2_g3,1
247395,DN9120_c2_g2,2
247396,DN9120_c2_g2,3
247397,DN9120_c3_g1,1
247398,DN9120_c3_g2,1
247399,DN9120_c3_g2,2
247400,DN9120_c3_g2,3
247401,DN9120_c3_g2,4
247402,DN9120_c3_g2,5
247403,DN9120_c3_g2,6
247404,DN9120_c3_g1,2
247405,DN9120_c4_g1,1
247406,DN9120_c4_g2,1
247407,DN9120_c4_g3,1
247408,DN9120_c4_g4,1
247409,DN9120_c4_g3,2
247410,DN9120_c4_g5,1
247411,DN9120_c4_g5,2
247412,DN9120_c4_g6,1
247413,DN9120_c4_g7,1
247414,DN9120_c4_g7,2
247415,DN9120_c4_g4,2
247416,DN9120_c4_g4,3
247417,DN9120_c4_g3,3
247418,DN9120_c4_g3,4
247419,DN9120_c4_g5,3
247420,DN9120_c4_g4,4
247421,DN9120_c4_g8,1
247422,DN9120_c4_g7,3
247423,DN9120_c4_g4,5
247424,DN9120_c4_g4,6
247425,DN9120_c4_g2,2
247426,DN9120_c4_g9,1
247427,DN9120_c4_g5,4
247428,DN9120_c4_g7,4
247429,DN9120_c4_g4,7
247430,DN9120_c4_g10,1
247431,DN9120_c4_g11,1
247432,DN9120_c4_g7,5
247433,DN9120_c4_g12,1
247434,DN9120_c4_g13,1
247435,DN9120_c4_g4,8
247436,DN9120_c4_g14,1
247437,DN9120_c4_g4,9
247438,DN9120_c4_g7,6
247439,DN9120_c4_g15,1
247440,DN9120_c4_g16,1
247441,DN9120_c4_g7,7
247442,DN9120_c4_g17,1
247443,DN9120_c4_g13,2
247444,DN9120_c4_g4,10
247445,DN9120_c4_g2,3
247446,DN9120_c5_g1,1
247447,DN9132_c0_g1,1
247448,DN9132_c0_g2,1
247449,DN9132_c0_g2,2
247450,DN9132_c0_g1,2
247451,DN9132_c1_g1,1
247452,DN9132_c1_g1,2
247453,DN9132_c1_g2,1
247454,DN9132_c1_g1,3
247455,DN9132_c1_g3,1
247456,DN9132_c1_g4,1
247457,DN9132_c1_g3,2
247458,DN9132_c1_g5,1
247459,DN9132_c1_g1,4
247460,DN9132_c1_g5,2
247461,DN9132_c1_g5,3
247462,DN9132_c1_g5,4
247463,DN9132_c2_g1,1
247464,DN9132_c2_g1,2
247465,DN9132_c2_g1,3
247466,DN9132_c2_g1,4
247467,DN9132_c2_g1,5
247468,DN9132_c2_g1,6
247469,DN9132_c2_g1,7
247470,DN9132_c2_g1,8
247471,DN9132_c2_g1,9
247472,DN9132_c2_g1,10
247473,DN9132_c2_g1,11
247474,DN9132_c2_g1,12
247475,DN9132_c2_g1,13
247476,DN9132_c2_g1,14
247477,DN9132_c2_g1,15
247478,DN9132_c2_g1,16
247479,DN9132_c2_g1,17
247480,DN9132_c2_g1,18
247481,DN9132_c2_g1,19
247482,DN9132_c2_g1,20
247483,DN9132_c2_g1,21
247484,DN9132_c3_g1,1
247485,DN9102_c0_g1,1
247486,DN9102_c1_g1,1
247487,DN9102_c1_g2,1
247488,DN9102_c2_g1,1
247489,DN9102_c2_g1,2
247490,DN9102_c2_g2,1
247491,DN9102_c2_g3,1
247492,DN9102_c2_g4,1
247493,DN9102_c2_g4,2
247494,DN9102_c2_g4,3
247495,DN9102_c2_g4,4
247496,DN9102_c2_g1,3
247497,DN9102_c2_g5,1
247498,DN9102_c2_g4,5
247499,DN9102_c3_g1,1
247500,DN9102_c3_g2,1
247501,DN9102_c3_g1,2
247502,DN9102_c3_g1,3
247503,DN9102_c3_g1,4
247504,DN9102_c3_g1,5
247505,DN9102_c3_g1,6
247506,DN9102_c3_g1,7
247507,DN9102_c3_g1,8
247508,DN9102_c3_g1,9
247509,DN9102_c3_g1,10
247510,DN9102_c3_g2,2
247511,DN9102_c3_g1,11
247512,DN9102_c3_g2,3
247513,DN9102_c3_g1,12
247514,DN9102_c3_g1,13
247515,DN9102_c3_g1,14
247516,DN9102_c3_g1,15
247517,DN9102_c3_g3,1
247518,DN9102_c3_g1,16
247519,DN9102_c3_g1,17
247520,DN9102_c3_g2,4
247521,DN9102_c3_g1,18
247522,DN9102_c3_g1,19
247523,DN9102_c3_g1,20
247524,DN9102_c3_g1,21
247525,DN9102_c3_g4,1
247526,DN9102_c3_g1,22
247527,DN9102_c3_g3,2
247528,DN9102_c3_g1,23
247529,DN9102_c3_g1,24
247530,DN9102_c3_g1,25
247531,DN9102_c3_g1,26
247532,DN9102_c3_g5,1
247533,DN9102_c3_g1,27
247534,DN9102_c3_g1,28
247535,DN9102_c4_g1,1
247536,DN9102_c5_g1,1
247537,DN9115_c0_g1,1
247538,DN9115_c0_g1,2
247539,DN9115_c0_g2,1
247540,DN9115_c0_g3,1
247541,DN9115_c0_g4,1
247542,DN9115_c0_g3,2
247543,DN9115_c0_g5,1
247544,DN9115_c0_g6,1
247545,DN9115_c0_g6,2
247546,DN9115_c0_g1,3
247547,DN9115_c0_g4,2
247548,DN9115_c0_g1,4
247549,DN9115_c0_g7,1
247550,DN9115_c1_g1,1
247551,DN9115_c1_g1,2
247552,DN9115_c1_g1,3
247553,DN9115_c1_g2,1
247554,DN9115_c1_g1,4
247555,DN9115_c1_g1,5
247556,DN9115_c1_g3,1
247557,DN9115_c1_g4,1
247558,DN9115_c1_g5,1
247559,DN9115_c1_g5,2
247560,DN9115_c1_g1,6
247561,DN9115_c1_g1,7
247562,DN9115_c1_g6,1
247563,DN9115_c1_g4,2
247564,DN9115_c1_g7,1
247565,DN9115_c1_g1,8
247566,DN9115_c1_g8,1
247567,DN9115_c1_g1,9
247568,DN9115_c1_g4,3
247569,DN9115_c1_g2,2
247570,DN9115_c1_g9,1
247571,DN9115_c1_g1,10
247572,DN9115_c1_g1,11
247573,DN9115_c1_g1,12
247574,DN9115_c1_g10,1
247575,DN9115_c1_g11,1
247576,DN9115_c1_g1,13
247577,DN9115_c1_g4,4
247578,DN9115_c1_g1,14
247579,DN9115_c1_g3,2
247580,DN9115_c1_g4,5
247581,DN9115_c1_g1,15
247582,DN9115_c1_g12,1
247583,DN9115_c1_g13,1
247584,DN9115_c1_g14,1
247585,DN9115_c1_g4,6
247586,DN9115_c1_g6,2
247587,DN9115_c1_g1,16
247588,DN9115_c1_g7,2
247589,DN9115_c1_g7,3
247590,DN9115_c1_g7,4
247591,DN9115_c1_g5,3
247592,DN9115_c1_g12,2
247593,DN9115_c1_g4,7
247594,DN9166_c0_g1,1
247595,DN9166_c0_g1,2
247596,DN9166_c0_g1,3
247597,DN9166_c0_g1,4
247598,DN9166_c0_g1,5
247599,DN9166_c1_g1,1
247600,DN9166_c1_g2,1
247601,DN9166_c1_g1,2
247602,DN9166_c2_g1,1
247603,DN9166_c2_g1,2
247604,DN9166_c2_g1,3
247605,DN9166_c2_g1,4
247606,DN9166_c2_g1,5
247607,DN9166_c2_g1,6
247608,DN9166_c2_g1,7
247609,DN9166_c2_g2,1
247610,DN9166_c3_g1,1
247611,DN9166_c3_g2,1
247612,DN9166_c3_g2,2
247613,DN9166_c3_g2,3
247614,DN9166_c3_g2,4
247615,DN9166_c3_g3,1
247616,DN9166_c3_g2,5
247617,DN9166_c3_g4,1
247618,DN9166_c3_g5,1
247619,DN9166_c3_g2,6
247620,DN9166_c3_g2,7
247621,DN9166_c3_g6,1
247622,DN9166_c3_g7,1
247623,DN9166_c3_g8,1
247624,DN9166_c3_g2,8
247625,DN9166_c3_g7,2
247626,DN9166_c3_g2,9
247627,DN9166_c3_g2,10
247628,DN9166_c3_g6,2
247629,DN9166_c3_g2,11
247630,DN9166_c3_g9,1
247631,DN9166_c3_g10,1
247632,DN9166_c3_g6,3
247633,DN9166_c3_g1,2
247634,DN9166_c3_g5,2
247635,DN9166_c3_g8,2
247636,DN9166_c3_g2,12
247637,DN9166_c3_g11,1
247638,DN9166_c3_g2,13
247639,DN9166_c3_g2,14
247640,DN9166_c3_g2,15
247641,DN9166_c3_g7,3
247642,DN9166_c3_g7,4
247643,DN9166_c3_g12,1
247644,DN9166_c3_g7,5
247645,DN9166_c3_g2,16
247646,DN9166_c3_g2,17
247647,DN9116_c0_g1,1
247648,DN9116_c0_g2,1
247649,DN9116_c1_g1,1
247650,DN9116_c1_g1,2
247651,DN9116_c1_g1,3
247652,DN9116_c2_g1,1
247653,DN9116_c2_g2,1
247654,DN9116_c3_g1,1
247655,DN9116_c3_g1,2
247656,DN9116_c3_g2,1
247657,DN9116_c3_g3,1
247658,DN9116_c3_g1,3
247659,DN9116_c4_g1,1
247660,DN9116_c4_g2,1
247661,DN9116_c4_g3,1
247662,DN9116_c4_g4,1
247663,DN9116_c4_g5,1
247664,DN9116_c4_g1,2
247665,DN9116_c4_g1,3
247666,DN9116_c4_g6,1
247667,DN9116_c4_g7,1
247668,DN9116_c4_g8,1
247669,DN9116_c4_g7,2
247670,DN9116_c4_g9,1
247671,DN9116_c4_g5,2
247672,DN9116_c4_g10,1
247673,DN9116_c4_g3,2
247674,DN9116_c4_g1,4
247675,DN9116_c4_g1,5
247676,DN9116_c4_g1,6
247677,DN9116_c4_g3,3
247678,DN9116_c4_g11,1
247679,DN9116_c4_g12,1
247680,DN9116_c4_g3,4
247681,DN9116_c4_g11,2
247682,DN9116_c4_g3,5
247683,DN9116_c4_g7,3
247684,DN9116_c4_g8,2
247685,DN9116_c4_g1,7
247686,DN9116_c4_g5,3
247687,DN9116_c4_g3,6
247688,DN9116_c4_g13,1
247689,DN9116_c4_g5,4
247690,DN9116_c4_g1,8
247691,DN9116_c4_g11,3
247692,DN9116_c4_g3,7
247693,DN9116_c4_g1,9
247694,DN9116_c4_g1,10
247695,DN9116_c4_g11,4
247696,DN9116_c4_g1,11
247697,DN9116_c4_g11,5
247698,DN9197_c1_g1,1
247699,DN9197_c1_g1,2
247700,DN9197_c1_g1,3
247701,DN9197_c1_g1,4
247702,DN9197_c2_g1,1
247703,DN9197_c2_g2,1
247704,DN9197_c2_g1,2
247705,DN9197_c2_g1,3
247706,DN9197_c2_g2,2
247707,DN9197_c3_g1,1
247708,DN9197_c3_g2,1
247709,DN9197_c3_g2,2
247710,DN9197_c3_g1,2
247711,DN9197_c3_g2,3
247712,DN9197_c3_g1,3
247713,DN9197_c3_g1,4
247714,DN9197_c4_g1,1
247715,DN9197_c4_g2,1
247716,DN9197_c4_g3,1
247717,DN9197_c4_g1,2
247718,DN9197_c4_g4,1
247719,DN9197_c4_g5,1
247720,DN9197_c4_g6,1
247721,DN9197_c4_g7,1
247722,DN9197_c4_g8,1
247723,DN9197_c4_g9,1
247724,DN9197_c4_g10,1
247725,DN9197_c4_g1,3
247726,DN9197_c4_g11,1
247727,DN9197_c4_g12,1
247728,DN9197_c4_g13,1
247729,DN9197_c4_g1,4
247730,DN9197_c4_g14,1
247731,DN9197_c4_g14,2
247732,DN9197_c4_g15,1
247733,DN9197_c4_g16,1
247734,DN9197_c4_g1,5
247735,DN9197_c4_g5,2
247736,DN9197_c4_g16,2
247737,DN9197_c4_g15,2
247738,DN9197_c4_g17,1
247739,DN9197_c4_g9,2
247740,DN9197_c4_g18,1
247741,DN9197_c4_g19,1
247742,DN9197_c4_g5,3
247743,DN9197_c4_g7,2
247744,DN9197_c4_g12,2
247745,DN9197_c4_g9,3
247746,DN9197_c4_g9,4
247747,DN9144_c0_g1,1
247748,DN9144_c0_g2,1
247749,DN9144_c1_g1,1
247750,DN9144_c1_g2,1
247751,DN9144_c2_g1,1
247752,DN9144_c2_g1,2
247753,DN9144_c2_g1,3
247754,DN9144_c2_g2,1
247755,DN9144_c2_g1,4
247756,DN9144_c2_g1,5
247757,DN9144_c2_g1,6
247758,DN9144_c3_g1,1
247759,DN9144_c3_g2,1
247760,DN9144_c3_g3,1
247761,DN9144_c3_g1,2
247762,DN9144_c3_g3,2
247763,DN9144_c3_g3,3
247764,DN9144_c3_g3,4
247765,DN9144_c3_g3,5
247766,DN9144_c3_g2,2
247767,DN9144_c3_g2,3
247768,DN9144_c3_g3,6
247769,DN9144_c3_g4,1
247770,DN9144_c3_g5,1
247771,DN9144_c3_g2,4
247772,DN9144_c3_g3,7
247773,DN9144_c3_g2,5
247774,DN9144_c3_g2,6
247775,DN9144_c3_g3,8
247776,DN9144_c3_g6,1
247777,DN9144_c3_g5,2
247778,DN9144_c3_g3,9
247779,DN9144_c3_g2,7
247780,DN9144_c3_g7,1
247781,DN9144_c3_g2,8
247782,DN9144_c3_g8,1
247783,DN9144_c3_g2,9
247784,DN9144_c3_g2,10
247785,DN9144_c3_g1,3
247786,DN9144_c3_g9,1
247787,DN9144_c3_g3,10
247788,DN9144_c3_g3,11
247789,DN9144_c4_g1,1
247790,DN9144_c4_g2,1
247791,DN9144_c4_g1,2
247792,DN9144_c4_g3,1
247793,DN9144_c4_g4,1
247794,DN9144_c4_g5,1
247795,DN9144_c4_g6,1
247796,DN9144_c4_g7,1
247797,DN9144_c4_g1,3
247798,DN9144_c4_g3,2
247799,DN9144_c4_g8,1
247800,DN9144_c4_g5,2
247801,DN9144_c4_g9,1
247802,DN9144_c4_g1,4
247803,DN9144_c4_g10,1
247804,DN9144_c5_g1,1
247805,DN9144_c6_g1,1
247806,DN9124_c0_g1,1
247807,DN9124_c0_g1,2
247808,DN9124_c0_g1,3
247809,DN9124_c0_g2,1
247810,DN9124_c0_g1,4
247811,DN9124_c0_g1,5
247812,DN9124_c0_g1,6
247813,DN9124_c0_g1,7
247814,DN9124_c0_g1,8
247815,DN9124_c0_g1,9
247816,DN9124_c0_g1,10
247817,DN9124_c0_g1,11
247818,DN9124_c0_g1,12
247819,DN9124_c0_g1,13
247820,DN9124_c0_g1,14
247821,DN9124_c0_g1,15
247822,DN9124_c0_g1,16
247823,DN9124_c0_g1,17
247824,DN9124_c0_g1,18
247825,DN9124_c0_g3,1
247826,DN9124_c0_g1,19
247827,DN9124_c0_g4,1
247828,DN9124_c0_g1,20
247829,DN9124_c0_g2,2
247830,DN9124_c0_g1,21
247831,DN9124_c0_g1,22
247832,DN9124_c0_g1,23
247833,DN9124_c0_g1,24
247834,DN9124_c0_g5,1
247835,DN9124_c0_g6,1
247836,DN9124_c0_g1,25
247837,DN9124_c0_g1,26
247838,DN9124_c0_g1,27
247839,DN9124_c0_g2,3
247840,DN9124_c0_g2,4
247841,DN9124_c0_g1,28
247842,DN9124_c0_g1,29
247843,DN9124_c0_g1,30
247844,DN9124_c0_g1,31
247845,DN9124_c0_g1,32
247846,DN9124_c0_g1,33
247847,DN9193_c0_g1,1
247848,DN9193_c0_g1,2
247849,DN9193_c1_g1,1
247850,DN9193_c1_g1,2
247851,DN9193_c1_g1,3
247852,DN9193_c1_g1,4
247853,DN9193_c1_g1,5
247854,DN9193_c2_g1,1
247855,DN9193_c2_g2,1
247856,DN9193_c2_g3,1
247857,DN9193_c2_g2,2
247858,DN9193_c2_g4,1
247859,DN9193_c2_g4,2
247860,DN9193_c2_g2,3
247861,DN9193_c2_g5,1
247862,DN9193_c2_g4,3
247863,DN9193_c2_g3,2
247864,DN9193_c2_g1,2
247865,DN9193_c2_g3,3
247866,DN9193_c2_g3,4
247867,DN9193_c2_g4,4
247868,DN9193_c2_g1,3
247869,DN9193_c2_g1,4
247870,DN9193_c2_g6,1
247871,DN9193_c2_g3,5
247872,DN9193_c2_g7,1
247873,DN9193_c2_g5,2
247874,DN9193_c2_g8,1
247875,DN9193_c2_g4,5
247876,DN9193_c2_g3,6
247877,DN9193_c2_g3,7
247878,DN9193_c2_g9,1
247879,DN9193_c2_g10,1
247880,DN9193_c2_g1,5
247881,DN9193_c2_g11,1
247882,DN9193_c2_g12,1
247883,DN9193_c2_g13,1
247884,DN9193_c2_g6,2
247885,DN9193_c2_g1,6
247886,DN9193_c2_g11,2
247887,DN9193_c2_g4,6
247888,DN9193_c2_g14,1
247889,DN9193_c2_g1,7
247890,DN9193_c2_g11,3
247891,DN9193_c2_g15,1
247892,DN9193_c2_g11,4
247893,DN9193_c2_g5,3
247894,DN9193_c2_g1,8
247895,DN9193_c2_g1,9
247896,DN9193_c2_g1,10
247897,DN9198_c0_g1,1
247898,DN9198_c0_g1,2
247899,DN9198_c0_g1,3
247900,DN9198_c0_g1,4
247901,DN9198_c0_g1,5
247902,DN9198_c0_g1,6
247903,DN9198_c0_g1,7
247904,DN9198_c0_g1,8
247905,DN9198_c0_g1,9
247906,DN9198_c0_g1,10
247907,DN9198_c0_g1,11
247908,DN9198_c0_g1,12
247909,DN9198_c0_g1,13
247910,DN9198_c0_g1,14
247911,DN9198_c0_g1,15
247912,DN9198_c0_g1,16
247913,DN9198_c0_g2,1
247914,DN9198_c0_g1,17
247915,DN9198_c0_g3,1
247916,DN9198_c0_g1,18
247917,DN9198_c0_g1,19
247918,DN9198_c0_g1,20
247919,DN9198_c0_g1,21
247920,DN9198_c0_g1,22
247921,DN9198_c0_g1,23
247922,DN9198_c0_g1,24
247923,DN9198_c0_g1,25
247924,DN9198_c0_g1,26
247925,DN9198_c0_g1,27
247926,DN9198_c0_g1,28
247927,DN9198_c0_g1,29
247928,DN9198_c0_g1,30
247929,DN9198_c0_g1,31
247930,DN9198_c0_g1,32
247931,DN9198_c0_g1,33
247932,DN9198_c0_g1,34
247933,DN9198_c0_g1,35
247934,DN9198_c0_g1,36
247935,DN9198_c0_g1,37
247936,DN9198_c0_g1,38
247937,DN9198_c0_g1,39
247938,DN9198_c0_g1,40
247939,DN9198_c0_g1,41
247940,DN9198_c0_g1,42
247941,DN9198_c0_g1,43
247942,DN9198_c0_g1,44
247943,DN9198_c0_g4,1
247944,DN9198_c0_g1,45
247945,DN9198_c0_g1,46
247946,DN9198_c0_g1,47
247947,DN9198_c0_g1,48
247948,DN9198_c0_g1,49
247949,DN9198_c0_g5,1
247950,DN9198_c0_g1,50
247951,DN9198_c0_g1,51
247952,DN9198_c0_g1,52
247953,DN9198_c0_g1,53
247954,DN9198_c0_g1,54
247955,DN9198_c0_g6,1
247956,DN9198_c0_g1,55
247957,DN9108_c1_g1,1
247958,DN9108_c2_g1,1
247959,DN9108_c2_g2,1
247960,DN9108_c2_g2,2
247961,DN9108_c3_g1,1
247962,DN9108_c3_g2,1
247963,DN9108_c3_g2,2
247964,DN9108_c3_g3,1
247965,DN9108_c3_g2,3
247966,DN9108_c3_g4,1
247967,DN9108_c3_g2,4
247968,DN9108_c3_g2,5
247969,DN9108_c3_g2,6
247970,DN9108_c3_g2,7
247971,DN9108_c3_g2,8
247972,DN9108_c3_g3,2
247973,DN9108_c3_g2,9
247974,DN9108_c3_g2,10
247975,DN9108_c3_g2,11
247976,DN9108_c3_g2,12
247977,DN9108_c3_g2,13
247978,DN9108_c3_g2,14
247979,DN9108_c3_g2,15
247980,DN9108_c3_g2,16
247981,DN9108_c3_g2,17
247982,DN9108_c3_g5,1
247983,DN9108_c3_g2,18
247984,DN9108_c3_g2,19
247985,DN9108_c3_g6,1
247986,DN9108_c3_g7,1
247987,DN9108_c3_g2,20
247988,DN9108_c3_g2,21
247989,DN9108_c3_g2,22
247990,DN9108_c3_g2,23
247991,DN9108_c3_g2,24
247992,DN9108_c3_g2,25
247993,DN9108_c3_g8,1
247994,DN9108_c3_g9,1
247995,DN9108_c3_g2,26
247996,DN9108_c3_g2,27
247997,DN9108_c3_g2,28
247998,DN9108_c3_g2,29
247999,DN9108_c3_g2,30
248000,DN9108_c3_g2,31
248001,DN9108_c3_g2,32
248002,DN9108_c3_g2,33
248003,DN9108_c3_g2,34
248004,DN9108_c3_g3,3
248005,DN9108_c3_g2,35
248006,DN9108_c4_g1,1
248007,DN9169_c0_g1,1
248008,DN9169_c1_g1,1
248009,DN9169_c1_g1,2
248010,DN9169_c1_g1,3
248011,DN9169_c1_g2,1
248012,DN9169_c1_g1,4
248013,DN9169_c1_g1,5
248014,DN9169_c1_g1,6
248015,DN9169_c1_g3,1
248016,DN9169_c1_g1,7
248017,DN9169_c1_g1,8
248018,DN9169_c1_g1,9
248019,DN9169_c1_g1,10
248020,DN9169_c1_g1,11
248021,DN9169_c1_g4,1
248022,DN9169_c1_g1,12
248023,DN9169_c1_g1,13
248024,DN9169_c1_g1,14
248025,DN9169_c1_g1,15
248026,DN9169_c1_g1,16
248027,DN9169_c1_g1,17
248028,DN9169_c1_g1,18
248029,DN9169_c1_g1,19
248030,DN9169_c1_g5,1
248031,DN9169_c1_g1,20
248032,DN9169_c1_g1,21
248033,DN9169_c1_g2,2
248034,DN9169_c1_g6,1
248035,DN9169_c1_g2,3
248036,DN9169_c1_g1,22
248037,DN9169_c1_g1,23
248038,DN9169_c1_g1,24
248039,DN9169_c1_g1,25
248040,DN9169_c1_g5,2
248041,DN9169_c1_g7,1
248042,DN9169_c1_g1,26
248043,DN9169_c1_g1,27
248044,DN9169_c1_g5,3
248045,DN9169_c1_g1,28
248046,DN9169_c1_g1,29
248047,DN9169_c1_g3,2
248048,DN9169_c1_g1,30
248049,DN9169_c1_g1,31
248050,DN9169_c1_g5,4
248051,DN9169_c1_g1,32
248052,DN9153_c0_g1,1
248053,DN9153_c0_g2,1
248054,DN9153_c1_g1,1
248055,DN9153_c1_g1,2
248056,DN9153_c1_g1,3
248057,DN9153_c2_g1,1
248058,DN9153_c2_g1,2
248059,DN9153_c2_g1,3
248060,DN9153_c3_g1,1
248061,DN9153_c3_g2,1
248062,DN9153_c3_g3,1
248063,DN9153_c3_g4,1
248064,DN9153_c3_g5,1
248065,DN9153_c3_g6,1
248066,DN9153_c3_g7,1
248067,DN9153_c3_g6,2
248068,DN9153_c3_g4,2
248069,DN9153_c4_g1,1
248070,DN9153_c4_g1,2
248071,DN9153_c4_g1,3
248072,DN9153_c4_g2,1
248073,DN9153_c4_g2,2
248074,DN9153_c4_g2,3
248075,DN9153_c4_g2,4
248076,DN9153_c4_g1,4
248077,DN9153_c4_g1,5
248078,DN9153_c4_g2,5
248079,DN9153_c4_g2,6
248080,DN9153_c4_g2,7
248081,DN9153_c4_g1,6
248082,DN9153_c4_g2,8
248083,DN9153_c4_g2,9
248084,DN9153_c4_g2,10
248085,DN9153_c4_g2,11
248086,DN9153_c4_g2,12
248087,DN9153_c5_g1,1
248088,DN9153_c5_g1,2
248089,DN9153_c5_g1,3
248090,DN9153_c5_g1,4
248091,DN9153_c5_g1,5
248092,DN9153_c5_g1,6
248093,DN9153_c5_g2,1
248094,DN9153_c5_g1,7
248095,DN9153_c5_g1,8
248096,DN9153_c5_g1,9
248097,DN9153_c5_g1,10
248098,DN9153_c5_g1,11
248099,DN9153_c5_g1,12
248100,DN9153_c5_g1,13
248101,DN9153_c5_g1,14
248102,DN9153_c5_g1,15
248103,DN9153_c5_g1,16
248104,DN9153_c5_g1,17
248105,DN9153_c5_g1,18
248106,DN9153_c5_g1,19
248107,DN9153_c5_g1,20
248108,DN9153_c5_g1,21
248109,DN9153_c5_g3,1
248110,DN9153_c5_g1,22
248111,DN9153_c5_g1,23
248112,DN9153_c5_g3,2
248113,DN9153_c5_g1,24
248114,DN9153_c6_g1,1
248115,DN9153_c7_g1,1
248116,DN9140_c1_g1,1
248117,DN9140_c2_g1,1
248118,DN9140_c2_g1,2
248119,DN9140_c3_g1,1
248120,DN9140_c3_g1,2
248121,DN9140_c3_g1,3
248122,DN9140_c3_g1,4
248123,DN9140_c3_g1,5
248124,DN9140_c4_g1,1
248125,DN9140_c4_g1,2
248126,DN9140_c4_g1,3
248127,DN9140_c4_g1,4
248128,DN9140_c4_g1,5
248129,DN9140_c4_g1,6
248130,DN9140_c4_g1,7
248131,DN9140_c4_g1,8
248132,DN9140_c4_g1,9
248133,DN9140_c4_g1,10
248134,DN9140_c4_g1,11
248135,DN9140_c5_g1,1
248136,DN9140_c5_g2,1
248137,DN9140_c5_g3,1
248138,DN9140_c5_g4,1
248139,DN9140_c5_g5,1
248140,DN9140_c5_g3,2
248141,DN9140_c5_g3,3
248142,DN9140_c5_g6,1
248143,DN9140_c5_g7,1
248144,DN9140_c5_g8,1
248145,DN9140_c5_g9,1
248146,DN9140_c5_g2,2
248147,DN9140_c5_g10,1
248148,DN9140_c5_g11,1
